
---------------------------------------------------------------[Token Information]---------------------------------------------------------------

Token Name: BlockGames (BLOCK)
Website: https://www.blockgames.com
Twitter: https://twitter.com/getblockgames
Whitepaper: https://block-games.gitbook.io/whitepaper

---------------------------------------------------------------[Token Price Data]---------------------------------------------------------------

+----------------------+---------------------+-------------------+
|        Price         |         Date        | Price Abnormality |
+----------------------+---------------------+-------------------+
| 0.11840476140561267  | 2024-05-03 23:00:00 |         []        |
| 0.124662020152566875 | 2024-05-02 23:00:00 |         []        |
| 0.11608611148351981  | 2024-05-01 23:00:00 |         []        |
| 0.11442014929757165  | 2024-04-30 23:00:00 |         []        |
| 0.12321906119988878  | 2024-04-29 23:00:00 |         []        |
| 0.11633784887048196  | 2024-04-28 23:00:00 |         []        |
|  0.1202771446333308  | 2024-04-27 23:00:00 |         []        |
| 0.10504870468873143  | 2024-04-26 23:00:00 |         []        |
| 0.12082920800694047  | 2024-04-25 23:00:00 |         []        |
| 0.13761994675287513  | 2024-04-24 23:00:00 |         []        |
| 0.140527533985161575 | 2024-04-23 23:00:00 |         []        |
| 0.16075304943941573  | 2024-04-22 23:00:00 |         []        |
| 0.14053056272665286  | 2024-04-21 23:00:00 |         []        |
| 0.14241948531397428  | 2024-04-20 23:00:00 |         []        |
| 0.15842227617076595  | 2024-04-19 23:00:00 |         []        |
|  0.1826758712252739  | 2024-04-18 23:00:00 |         []        |
| 0.162487499549832625 | 2024-04-17 23:00:00 |         []        |
| 0.15584950601431072  | 2024-04-16 23:00:00 |         []        |
| 0.18306671229325522  | 2024-04-15 23:00:00 |         []        |
| 0.17975314316837476  | 2024-04-14 23:00:00 |         []        |
|  0.1938799580300235  | 2024-04-13 23:00:00 |         []        |
|  0.228851764553097   | 2024-04-12 23:00:00 |         []        |
| 0.31844099538631043  | 2024-04-11 23:00:00 |         []        |
+----------------------+---------------------+-------------------+


---------------------------------------------------------------[Token Holder Data)]---------------------------------------------------------------

+------+--------------------------------------------+----------------------+------------------------+
| Rank |               Holder Address               |       Quantity       |       Proportion       |
| 215  | 0x0e657254367826d33ccd0315361a1d2dccfbdc9b |        10136         | 0.001013600000000000%  |
| 216  | 0x019f52235319581784a404d9f3c80e4b03285ccd |      10130.678       | 0.001013067800000000%  |
| 217  | 0xd17c07549bd5d5b5e916530eff350b0b09f1885f |  10101.642068906292  | 0.001010164206890629%  |
| 218  | 0xe89923d7fe4a539bf87cc24c1808b4d295c5c85d |        10090         | 0.001009000000000000%  |
| 219  | 0x3ec919830191b1093b26a6add757be86a2e2690e |  10033.21436266079   | 0.001003321436266079%  |
| 220  | 0x96c3a3795666d2e3909aa360dd2c4e6bed63dbd7 |      10025.678       | 0.001002567800000000%  |
| 221  | 0xe6ecc09d45e90fa8ae723e1554504306658f89e6 |        10025         | 0.001002500000000000%  |
| 222  | 0x6dceb23d638922bd261168a1f92676450a28ac14 |        10003         | 0.001000300000000000%  |
| 223  | 0x91f709079f9fe01c88c427eed79cf09ccc9fa790 |  10000.000000423488  | 0.001000000000042349%  |
| 224  | 0x0065e07e79a41a5d075fc62cceebc9c36b139360 |        10000         | 0.001000000000000000%  |
| 225  | 0x1fdbffd0d8e237e64e68a904c2a6f447a1ad5c90 |        10000         | 0.001000000000000000%  |
| 226  | 0xfeb5ec42c94f682680db11d5feafe285087bd83e |        10000         | 0.001000000000000000%  |
| 227  | 0xced88877397e12b0ed2f6cf9ec505d7b24c1847f |       9938.716       | 0.000993871600000000%  |
| 228  | 0x7ce5721fc6b870c8f63c6e86ca081994ccaf3fd7 |       9894.092       | 0.000989409200000000%  |
| 229  | 0x9bf0ae43c07e4746c2062223cc01be6a687fdc3c |       9816.79        | 0.000981679000000000%  |
| 230  | 0x5836da671ab4aa883980124ca891aaf5bcf15ff2 |         9767         | 0.000976700000000000%  |
| 231  | 0xc6d148929ce393bdb57196febb2a93cb0b0ee5a7 |         9750         | 0.000975000000000000%  |
| 232  | 0xbe315e42f8bed644f76949a1f1b0a5a13c0aaf3c |         9750         | 0.000975000000000000%  |
| 233  | 0x49fca1e60b9571ee2eca42fdc0b181ad68a6ebe0 |  9734.449114325276   | 0.000973444911432528%  |
| 234  | 0xbd48fab9e3f09c2e1030ab81d865a5ff647f4edf |       9710.423       | 0.000971042300000000%  |
| 235  | 0xa64f4160a27b7fe2a055acf2532152a75c5e1bc4 |       9690.329       | 0.000969032900000000%  |
| 236  | 0x1bb6dc39ebc757db05557d00b16c28a753a20558 |       9680.072       | 0.000968007200000000%  |
| 237  | 0x025c65b60c86ad5bbaa85ced5a3acd7166b62595 |      9626.26609      | 0.000962626609000000%  |
| 238  | 0x78bf491b1f54cacdc1c48dfccbc2583550eb2be8 |  9450.000306131225   | 0.000945000030613122%  |
| 239  | 0xc9f01334ada8b31dc6742f8a9999f86acbf19635 |   9388.86746425167   | 0.000938886746425167%  |
| 240  | 0xcec39cfd813d9d90687b3b644254da7d0cf3e552 |       9388.027       | 0.000938802700000000%  |
| 241  | 0x9ea2c78601f6ad9ab7e4dcf1369ef9fe3efed78b |  9362.803273559264   | 0.000936280327355926%  |
| 242  | 0x7bd997c129d6474d4da0ca0391d67d847b1c32d4 |  9267.502790156032   | 0.000926750279015603%  |
| 243  | 0x53cb72cb64ecd6fcd77239b64b69512b8737ae0f |       9090.98        | 0.000909098000000000%  |
| 244  | 0x258855d09cf445835769f21370230652c4294a92 |       9014.148       | 0.000901414800000000%  |
| 245  | 0xc4ad69f0ff85874a8ef1397f407535597d81b6a2 |         9000         | 0.000900000000000000%  |
| 246  | 0x5991ea4450a52731e747467639d79abbb9e64d64 |       8817.188       | 0.000881718800000000%  |
| 247  | 0x726d55c8989cbf6394387cee67b695bdd9a85f23 |         8750         | 0.000875000000000000%  |
| 248  | 0x288ee5ec2e0debc89d525d435c24cac38a97a833 |         8750         | 0.000875000000000000%  |
| 249  | 0x9bb1841d5c8b5fadd8922d3b02bdf351763983e2 |         8699         | 0.000869900000000000%  |
| 250  | 0x98807428914b899f680080f4bb751fa28e9917cc |      8571.8625       | 0.000857186250000000%  |
| 251  | 0x85aa3465f3ddf6b3bd3c14df4c8493d42d1bba58 |        8561.5        | 0.000856150000000000%  |
| 252  | 0x60f4c718b11276fa3deb2bc2e38729b9c6d4e4a7 |         8561         | 0.000856100000000000%  |
| 253  | 0xec5b2dcb5a12eb562b182165d0dddc9e9869444a |         8561         | 0.000856100000000000%  |
| 254  | 0x1db43859db7c65bfbd6afe7fd1d590ad8fc19900 |         8561         | 0.000856100000000000%  |
| 255  | 0x379a63c366f1094893d9a652937ae3ee73b98040 |         8500         | 0.000850000000000000%  |
| 256  | 0x433c8a73bec1273561e4e2201649de12f20b7d58 |       8494.101       | 0.000849410100000000%  |
| 257  | 0x42ed2d8cabc34f390663f9b0cacc3d63c3658679 |        8256.7        | 0.000825670000000000%  |
| 258  | 0xbb25d50fa9ec4cc5a8bb0e3ee8d0b11750b8e6a3 |        8117.9        | 0.000811790000000000%  |
| 259  | 0x3669feb343ca71946b79ee0d506852c4e4b6a5ba |        8080.8        | 0.000808080000000000%  |
| 260  | 0x2242457054f795d1a438341a7fab15d97ea3f627 |         8078         | 0.000807800000000000%  |
| 261  | 0x1ae63ae01352a7034bb09579aa350d6417d19334 |         8034         | 0.000803400000000000%  |
| 262  | 0xfa4e268ed918191012ad3254f5d943cb32e9193e |   8003.16630232882   | 0.000800316630232882%  |
| 263  | 0x91421db314c090787491fd4f4ce7591a2f19dd5d |  7956.588630117007   | 0.000795658863011701%  |
| 264  | 0x0c7fd3cefc75842987ca65a65c46c1faa823591d |       7898.326       | 0.000789832600000000%  |
| 265  | 0x08e8a716d54324d0f3d2e6784efc18f47b6faec0 |       7880.995       | 0.000788099500000000%  |
| 266  | 0xc6cb96cc1727ec701e5483c565195b01e3c1da2b |       7800.705       | 0.000780070500000000%  |
| 267  | 0x113e8fc47e0e13b0cbd0515de3e8948c80fb5f5d |         7800         | 0.000780000000000000%  |
| 268  | 0x8c0fb9ceea0dcc247790d0036055670c82cd3bda |        7798.5        | 0.000779850000000000%  |
| 269  | 0xe3b97d0fb3f5f477ccd0b8f30660254c9101bb39 |         7650         | 0.000765000000000000%  |
| 270  | 0xbf39f38bcc83d2be39861de1b8162dae521b8c8f |      7549.37506      | 0.000754937506000000%  |
| 271  | 0x2d9e7de82024106ede00c5b69c6d7b877ee9fa4c |         7500         | 0.000750000000000000%  |
| 272  | 0xe418b4c8f98a8899a54e040050e5a9a319d1fbd7 |         7500         | 0.000750000000000000%  |
| 273  | 0xb3ad840e6eb42ff2f97109634f73631458754e3a |         7500         | 0.000750000000000000%  |
| 274  | 0x99c903d2eee2519cf8ce31fb1f9b91edb54ccbd0 |         7500         | 0.000750000000000000%  |
| 275  | 0x57dc051aacb05f53fa32d9bf445ebc40de03fb14 |         7479         | 0.000747900000000000%  |
| 276  | 0xb85dc53278a7c5c60f56656d769985f3ba6d850f |         7473         | 0.000747300000000000%  |
| 277  | 0x6d9f52b4e95380b722d072fd956b56ae28412947 |   7463.68580733371   | 0.000746368580733371%  |
| 278  | 0xf2ffd609d067a2540efae55bf5e1ed9044d366be |       7388.678       | 0.000738867800000000%  |
| 279  | 0xc2665ebe686a8677be775f390adc4ad0b02cc519 |       7372.81        | 0.000737281000000000%  |
| 280  | 0x72eb61a93e2d94f40627541ac1032d03b32bffa9 |         7360         | 0.000736000000000000%  |
| 281  | 0x581ec2afdd1a134e3ae757b85dc7eb122d9b2022 |        7312.5        | 0.000731250000000000%  |
| 282  | 0x68dd7c30a6f1c1298b2545ce419db2a0b252a2ba |        7312.5        | 0.000731250000000000%  |
| 283  | 0xe525ed1f4c99e4bbbde005c4c6b3c57f2ac3517c |       7293.981       | 0.000729398100000000%  |
| 284  | 0xffa652bc8d5843aeb2be3503c6f4ea2bbc445d5a |       7290.235       | 0.000729023500000000%  |
| 285  | 0x0a983e9afca168f638baf14df7596f78c97db7e4 |      7192.2115       | 0.000719221150000000%  |
| 286  | 0xb2673dba53c40452930137d516304ce06319047b |         7145         | 0.000714500000000000%  |
| 287  | 0x20055aa3728afe41a22e4fdbca34510f1938e0fc |         7125         | 0.000712500000000000%  |
| 288  | 0xc118bbda630a17f66d6e46244ef2690106be9915 |         7125         | 0.000712500000000000%  |
| 289  | 0xd6103eacc9f286b98b927ef23050d984bb3130a6 |         7125         | 0.000712500000000000%  |
| 290  | 0xea31107781fad279457af9b3b60020045dfcd39b |       7107.255       | 0.000710725500000000%  |
| 291  | 0x3afaad2ad2ea0df87462f813d89c716ee70deaa9 |       7107.162       | 0.000710716200000000%  |
| 292  | 0x72bfa128c84f07944fed9a6575ab4e076b160833 |         7100         | 0.000710000000000000%  |
| 293  | 0xcb61b9d10930b731003fb50b821f490dee085379 |       7094.336       | 0.000709433600000000%  |
| 294  | 0x9f0d2970cc9b2d23a56fd888eba545e2aac33add |       7060.792       | 0.000706079200000000%  |
| 295  | 0x57f77dca6208f27240ab4959000a30b1d6d7c647 |       7054.405       | 0.000705440500000000%  |
| 296  | 0x7232b1267c4ffa6f91b97fa356506ceed04a2f5b |       7006.678       | 0.000700667800000000%  |
| 297  | 0x9c3b0de2285c61df10ba16f8fe79d9150c11181b |         7000         | 0.000700000000000000%  |
| 298  | 0x5ac564fb34446d86f0923da18cfa25c0314bf86f |  6932.594953094041   | 0.000693259495309404%  |
| 299  | 0xe6301ebaf154479c68385cc43bea83334e170c2a |         6851         | 0.000685100000000000%  |
| 300  | 0x680e8a5a1dc9499342a7bc0bfb3b99dff60ec1f9 |        6770.2        | 0.000677020000000000%  |
| 301  | 0xaaab28818f71c96e13518025cc063a1ca6f4fd58 |  6750.000218665161   | 0.000675000021866516%  |
| 302  | 0x4f2c20d6a64c640d6fd63d2328a2b11f68100791 |         6750         | 0.000675000000000000%  |
| 303  | 0x1713374b376414b03991bff14027a63ffc170ac3 |       6706.43        | 0.000670643000000000%  |
| 304  | 0xa7f0ca51b23057a2494bd854824c27fb45254b1b |       6673.569       | 0.000667356900000000%  |
| 305  | 0x64d71e2c9ba6a7df1c59f77475323939e7175621 |       6579.074       | 0.000657907400000000%  |
| 306  | 0x5ef6ea6d9125d1ef2234c47019758153a839ce7c |         6534         | 0.000653400000000000%  |
| 307  | 0x546d682fd602ad4a08b159dfea1dd447194c24ff |       6386.25        | 0.000638625000000000%  |
| 308  | 0x81726771832d91c9bba13cfc75fd3621aae0fa9c |       6369.839       | 0.000636983900000000%  |
| 309  | 0x6eef09b526d883f98762a7005fabd2c800dfca44 |       6365.168       | 0.000636516800000000%  |
| 310  | 0x4ec0c8797f3eff228c1885fa7b917de303891d5e |       6333.37        | 0.000633337000000000%  |
| 311  | 0x6a43d9ea830609c32fc0d10a8801cb9dbf38e4a5 |  6321.178727195361   | 0.000632117872719536%  |
| 312  | 0xe8cd1ecaf95621912e00e84bf23da3a9b785d5eb |         6250         | 0.000625000000000000%  |
| 313  | 0xfaefcb66eaadaa24b98de173fbecdef03e6b6bdc |         6250         | 0.000625000000000000%  |
| 314  | 0x6e23481bc3e42f5801e5354e868fcf96bdd59067 |         6250         | 0.000625000000000000%  |
| 315  | 0x60d71d296875cfb701949cec1ea6ac1ffd2e9a62 |         6250         | 0.000625000000000000%  |
| 316  | 0xb0281352ce64ae36a2f5801050713d5eec7c23bd |         6250         | 0.000625000000000000%  |
| 317  | 0x638cfa283e3805dcb13e5c407e8e0485fccf33dc |       6240.534       | 0.000624053400000000%  |
| 318  | 0xdbbd4880cc6fb401d67b58c940ec6c680d74e420 |       6219.027       | 0.000621902700000000%  |
| 319  | 0x1aa4eb92912c644cd7459b0f997b79a433d7fe20 |       6214.568       | 0.000621456800000000%  |
| 320  | 0xad92501e94bef43162d98b57fd6a1fb0503e9556 |         6175         | 0.000617500000000000%  |
| 321  | 0x09888f657690301a003c3e7bf401e06ec4e15105 |       6140.564       | 0.000614056400000000%  |
| 322  | 0x174546de47415d5ee0dd62eb679c44dde87e3614 |  6127.334910610819   | 0.000612733491061082%  |
| 323  | 0x737498f88cbe8b0ec5dcdfb6698628764574e123 |       6112.83        | 0.000611283000000000%  |
| 324  | 0x059b6a90a1f53db3fd6d329b914dcce05855ed6e |       6070.839       | 0.000607083900000000%  |
| 325  | 0x18b518f0b00f45e53c650c1a8a560667e81ae4fb |       6067.191       | 0.000606719100000000%  |
| 326  | 0x9b2a45ecde6be37ec8aa642547778444d45ad2e5 |  6053.069505355807   | 0.000605306950535581%  |
| 327  | 0xc47c1eda83a2fb4b401940be81706754140ab689 |       6034.443       | 0.000603444300000000%  |
| 328  | 0xd581392617ebcff13f1d3e8fa9a9e26231606e0e |        6000.8        | 0.000600080000000000%  |
| 329  | 0x42462796974a07b57a32359b3dc7a43c36da336b |         5950         | 0.000595000000000000%  |
| 330  | 0x61ffc37efb973561d5fe91b11c14ebad603f7d67 |         5950         | 0.000595000000000000%  |
| 331  | 0x72045465fd7a095f92f518ca488d4a51062e7b08 |         5950         | 0.000595000000000000%  |
| 332  | 0x4f3d48b939db3181d19409d13364fddfd5663965 |         5950         | 0.000595000000000000%  |
| 333  | 0x31f4c12248accc7beca2e9c8fe639c7154599223 |         5950         | 0.000595000000000000%  |
| 334  | 0xa73a000f7bbd2beb2461979691c9564fa2ad0d81 |         5950         | 0.000595000000000000%  |
| 335  | 0x32130144209b9e08aa81f23a0a5abaa7e43ee6e8 |         5950         | 0.000595000000000000%  |
| 336  | 0xf05edb577e695708aee62db258f2986106988b00 |         5950         | 0.000595000000000000%  |
| 337  | 0x63a5eed51a6ecded17aafd6bf880cce8a8f62c9c |         5950         | 0.000595000000000000%  |
| 338  | 0x4b95d770521009d48ec6208e537b66a828291858 |         5950         | 0.000595000000000000%  |
| 339  | 0xed1c90e78743fa89a59aedbb5789cfa95e9d767c |         5950         | 0.000595000000000000%  |
| 340  | 0xd6c32e2cbc63ee2fc2795f007b7bbeda8f1234c8 |         5950         | 0.000595000000000000%  |
| 341  | 0xb5d51bce31a86e616c0320c6db84d6d2d60b2210 |         5950         | 0.000595000000000000%  |
| 342  | 0x6958952567b540fb50ead61c7f583580e2954916 |         5950         | 0.000595000000000000%  |
| 343  | 0x9c4a6c861e3a9fbdde3cc0d4326fd8f0b0a2baab |       5895.995       | 0.000589599500000000%  |
| 344  | 0x3bf13469c48f89bd8f1b83c803cb65402aca9edc |       5893.815       | 0.000589381500000000%  |
| 345  | 0xe18ce984eea774e39779d4fede8537fffecc92d9 |       5851.19        | 0.000585119000000000%  |
| 346  | 0xcf4f5682a9d0ded11046dd2d27416e5c0717d4ad |       5812.839       | 0.000581283900000000%  |
| 347  | 0x8399225123939e4f2040d49ee4eb4d32ed547dd0 |       5793.866       | 0.000579386600000000%  |
| 348  | 0xe306aa6881f71e51ef890ebca0d7594d99b132da |        5731.1        | 0.000573110000000000%  |
| 349  | 0x63bf1d49033f75de5d0cbfde19362dca27ed19a9 |        5730.4        | 0.000573040000000000%  |
| 350  | 0xf1d0e6348d64d287288b5518911a816e3361cb1f |       5681.839       | 0.000568183900000000%  |
| 351  | 0xca0c10d351889fb967995f99474fce00127f45f7 |         5625         | 0.000562500000000000%  |
| 352  | 0xad79e94b48881bbbd6e456780e71b1bced075745 |         5625         | 0.000562500000000000%  |
| 353  | 0xc87e089f49a4269c27d17aac2522032dff790253 |         5625         | 0.000562500000000000%  |
| 354  | 0xb7eb772a3341cd874ded1c15e54eb99a79601534 |         5625         | 0.000562500000000000%  |
| 355  | 0x3433f5bfda37f18a048b545ee76d7f2ec861d321 |         5625         | 0.000562500000000000%  |
| 356  | 0xab64505e51e9814d80710e6d2355bd4ffcb3fdfd |  5586.104239981307   | 0.000558610423998131%  |
| 357  | 0xdcbfc831cbde19e38ff1dc2741a4fcc02b70f633 |       5570.839       | 0.000557083900000000%  |
| 358  | 0x043568d4844c43da56fbaeed52e9f80a06a96ae8 |       5555.55        | 0.000555555000000000%  |
| 359  | 0x0628d4abc84aaf0a0f0ae4db7edf4e4f534fdb40 |       5539.18        | 0.000553918000000000%  |
| 360  | 0x156d66ad7a260aeb41544fc745a3a29f3f651a4c |         5535         | 0.000553500000000000%  |
| 361  | 0x5e35a655997b9ff56ec2e55e64290cfb172afdbb |        5521.3        | 0.000552130000000000%  |
| 362  | 0x82dce22555661336761676eaa36b18df1ef9d722 |       5454.007       | 0.000545400700000000%  |
| 363  | 0xca58205489fecc3cb5bb5cd5f2cf0c444435a0b8 |  5406.2171052631575  | 0.000540621710526316%  |
| 364  | 0xdc17a002936c38079740507909c437d61b57c290 |       5395.195       | 0.000539519500000000%  |
| 365  | 0x833527f657e6938a3c9ed9c004add77ecb91acc3 |  5309.560600510769   | 0.000530956060051077%  |
| 366  | 0x38905bce8ae7dbd9dc02dcc1927b2727202bd7bb |         5265         | 0.000526500000000000%  |
| 367  | 0xae6b73fe83a4fc2a4780dbf84c2a3536916a32dd |  5247.336622035347   | 0.000524733662203535%  |
| 368  | 0x0f8b3bcb66c85bed39c902fd685468a569669ceb |         5246         | 0.000524600000000000%  |
| 369  | 0x000000d40b595b94918a28b27d1e2c66f43a51d3 |  5244.491850907483   | 0.000524449185090748%  |
| 370  | 0x4f616ca498da1b3ff57b474419f43378213a585b |         5231         | 0.000523100000000000%  |
| 371  | 0xac9b3ac0109edc8dde4d1ce680c4ec446eb522ab |       5186.188       | 0.000518618800000000%  |
| 372  | 0x43f23b601bae4f98b535665fec67508807426c85 |        5185.1        | 0.000518510000000000%  |
| 373  | 0x9688dee0a651bc1b7504884a58a34db9a7ef9afa |       5141.267       | 0.000514126700000000%  |
| 374  | 0x90b7f8eb3e7690ad5b093ef92ad4055f2b61e693 |       5138.094       | 0.000513809400000000%  |
| 375  | 0xe2aee146a6d837d230434655cd8354c014a70247 |         5135         | 0.000513500000000000%  |
| 376  | 0xd011e990d14f6d6cbcd3e2cd3e1d0e012c061793 |      5113.7955       | 0.000511379550000000%  |
| 377  | 0x7fa6f5db66c03eabad207742387fafcad69fc13b |         5086         | 0.000508600000000000%  |
| 378  | 0x66e2602770cd3f3eeb031b01484b68e40dc228e4 |         5070         | 0.000507000000000000%  |
| 379  | 0x611d12906025693a0c089f49d8de9a5bbc858e67 |  5052.616261276286   | 0.000505261626127629%  |
| 380  | 0xb4226fd905195a93e74d1aab42f5563e7df880ad |  5045.391665657302   | 0.000504539166565730%  |
| 381  | 0x7f9d6783e42ecd2165088662111a675f39c00175 |      5042.1175       | 0.000504211750000000%  |
| 382  | 0x728841022d209e0ba107dc76fbf18106ada4a9cb |        5027.1        | 0.000502710000000000%  |
| 383  | 0xbc23db91a554ef74648c3d751da99388a8828908 |       5027.085       | 0.000502708500000000%  |
| 384  | 0x781fe9cb4527103270b98da73d2db762eaf524ed |  5021.3133037954885  | 0.000502131330379549%  |
| 385  | 0x31c20bff9b4f365ac0803d466e35c8ed853fee9e |         5009         | 0.000500900000000000%  |
| 386  | 0xa03c9234021f9bc910edfc9136028df0adf4567f |       5004.839       | 0.000500483900000000%  |
| 387  | 0x7846d1926632a5ddc0286f445a72d62845405f51 |        5002.5        | 0.000500250000000000%  |
| 388  | 0x5d4d5f6c90c5d24e33398dc86b149f4d50b2bd38 |         5000         | 0.000500000000000000%  |
| 389  | 0x5ace364de66dafdb8e879f8743a859d27c6966fb |         5000         | 0.000500000000000000%  |
| 390  | 0x7075b20a9d401f6d09796060700ea14310c5c99f |         5000         | 0.000500000000000000%  |
| 391  | 0xae0051f1e6effe7111be9234664235f02064aff9 |         5000         | 0.000500000000000000%  |
| 392  | 0x7d7d87bea25b8fadd2e3b3f5d5de8789e13057b5 |         5000         | 0.000500000000000000%  |
| 393  | 0x0192ad024ca25c4af67cbfe1f3c4bf345f2f32b4 |         5000         | 0.000500000000000000%  |
| 394  | 0x1c43c8e43fdacf55f2f7ac44768c2bef17d02258 |         5000         | 0.000500000000000000%  |
| 395  | 0x6db1a34936020b9e98e1e1735dd24ca00d6417e6 |         5000         | 0.000500000000000000%  |
| 396  | 0xeff05cb1e148de0d34edfb92fb0f7f47dba57c95 |         5000         | 0.000500000000000000%  |
| 397  | 0xb9019d6473726bc2178073541463761329930192 |         5000         | 0.000500000000000000%  |
| 398  | 0xcf12016820f8cec3ae0ca2147275296f4663b787 |         5000         | 0.000500000000000000%  |
| 399  | 0x5e1bd214fbff85f66d5ce01a0c95f73ed191e1bd |         5000         | 0.000500000000000000%  |
| 400  | 0xe22a249f3a5ff4fd09ce5610f8079993755a90fe |         5000         | 0.000500000000000000%  |
| 401  | 0x136d90cf8ab90fa65abb9065524645e7761d3491 |         5000         | 0.000500000000000000%  |
| 402  | 0x5e1bd214fbff85f66d5ce01a0c95f73ed191e1bd |         5000         | 0.000500000000000000%  |
| 403  | 0x01976b0c442012535853cbdceb63bdedd04dd4f1 |         5000         | 0.000500000000000000%  |
| 404  | 0xfa099bc1156d8f65a4a9a0f69b6878cdade0504f |         5000         | 0.000500000000000000%  |
| 405  | 0x9d633521694536ef6a1c6ac83f44904fb3c9d5e0 |         5000         | 0.000500000000000000%  |
| 406  | 0xfb3eb8b5af7d9c38a1b6d6f4a4882cd07c85d2dc |         5000         | 0.000500000000000000%  |
| 407  | 0x8e639474f45668c361597c4ade0f4efe1a8a96f5 |         5000         | 0.000500000000000000%  |
| 408  | 0x28b1f6579a5ca8d541a50da5bd4393122e7d66f1 |         5000         | 0.000500000000000000%  |
| 409  | 0x1f6410e568d6c02f84d625d7d1905376995c731f |         5000         | 0.000500000000000000%  |
| 410  | 0x942c3188b69272b5677ee58f6d05fa79a5f7f0c7 |  4971.633478248313   | 0.000497163347824831%  |
| 411  | 0x0569247dfc31ca8fc4e7304507c37df92c421934 |         4965         | 0.000496500000000000%  |
| 412  | 0x84c9d6b89fbce40c7d09e8d588f97bada1961574 |         4932         | 0.000493200000000000%  |
| 413  | 0xf30e298928709c498a8c847d2c1317df16d15cd5 |       4904.897       | 0.000490489700000000%  |
| 414  | 0x7dbeb16af09dabb6e4aa9b68f9a8d685e44520bf |       4901.246       | 0.000490124600000000%  |
| 415  | 0xe6fd08e203504be72be3018d317f512879ddd338 |       4894.49        | 0.000489449000000000%  |
| 416  | 0x44bf6b62167d458d5c86df6b60d99882842477b8 |       4882.616       | 0.000488261600000000%  |
| 417  | 0x8814fa1a93edfeb65bf4120d8c25e949b2df2839 |         4875         | 0.000487500000000000%  |
| 418  | 0xe031257a36e45adf21f1698569687f8a3a619f25 |         4875         | 0.000487500000000000%  |
| 419  | 0x537f02d99becd57af73b8d1c572c62613a874cf6 |       4853.772       | 0.000485377200000000%  |
| 420  | 0x6dc301b7acc5e4fbfaffb66267ff4447a0d93853 |       4830.443       | 0.000483044300000000%  |
| 421  | 0x914b776bf3c8915fd47fd31b960f5f3990aa35b3 |      4827.56875      | 0.000482756875000000%  |
| 422  | 0x5c17dcd06a8e95fe0e0198f5b755db022e53182b |      4768.54067      | 0.000476854067000000%  |
| 423  | 0x45c30ae9356b62586461559b91ce0d7f73af9723 |       4765.877       | 0.000476587700000000%  |
| 424  | 0xa02ca5d49a5ef758360f177f07a4b175b1f28d33 |       4765.275       | 0.000476527500000000%  |
| 425  | 0x85805a111053fb7974687ec58040a372eb42aef3 |         4761         | 0.000476100000000000%  |
| 426  | 0x4c00aaae552de7476122687b05589c25d61312df |         4750         | 0.000475000000000000%  |
| 427  | 0xd988db14e984dc1383f43a76252284895e90eedb |         4723         | 0.000472300000000000%  |
| 428  | 0xc6735ab2e289230c69e83efca47c79c702f66106 |      4703.37391      | 0.000470337391000000%  |
| 429  | 0x473093d84bddaf502e40f52822047153e7353a98 |  4684.103130536638   | 0.000468410313053664%  |
| 430  | 0x156a5ab014c34a569ba23b4991a5ab349652b8b5 |       4668.188       | 0.000466818800000000%  |
| 431  | 0x7880a83415c037960b3e93743a60beec51089bd8 |       4666.839       | 0.000466683900000000%  |
| 432  | 0xac5f81bcbabb2d3afb42a8f80e37a4f964717c0c |       4659.141       | 0.000465914100000000%  |
| 433  | 0x04bb3a797f4eae4bc4a84f138e77757b7ba0e661 |       4631.25        | 0.000463125000000000%  |
| 434  | 0x069605ebb5f1c99188ae9a7d8286931dfea824d7 |         4626         | 0.000462600000000000%  |
| 435  | 0x4675a0b0354ea470d8b0fc3fce316c5139180272 |       4616.49        | 0.000461649000000000%  |
